production_log_id,pds,machine_id,product_id,leader_id,manager_id,operator_id,supervisor_id,start_time,end_time,product_weight,material_weight,cut_pallet_count,waste_endroll_weight,waste_trim_weight,waste_production_weight,waste_core_weight,returned_material_weight,log_note
914,25030095,5,2,1,1,1,1,3/10/2025 21:50,3/10/2025 23:23,294,"1,245",9800,0,0,21,5,998,
1152,25030354,5,206,1,1,1,1,3/17/2025 13:53,3/17/2025 15:27,295,655,5100,0,0,0,0,348,
327,25020276,2,1,1,1,1,1,2/21/2025 12:27,2/21/2025 14:50,297,1324,"34,300",21,4,21,0,1027,
1539,25030609,2,94,1,1,1,1,3/24/2025 21:50,3/24/2025 23:35,297,297,39200,25,5,43,42,0,
1259,25030377,5,82,1,1,1,1,3/18/2025 21:54,3/18/2025 23:16,297,821,18600,19,2,50,15,597,
439,25020404,2,13,1,1,1,1,2/25/2025 21:46,2/26/2025 0:11,298,1508,"16,800",8,2,10,10,1210,
1850,25030726,2,83,1,1,1,1,3/30/2025 4:36,3/30/2025 6:44,298,298,8400,4,0,14,16,0,
519,25020634,2,18,1,1,1,1,2/28/2025 17:42,2/28/2025 20:03,299,723,"2,700",3,1,28,0,427,
154,25020294,5,36,1,1,1,1,2/17/2025 9:42,2/17/2025 11:19,299,1264,"1,600",25,3,215,0,311,
1870,25030914,2,13,1,1,1,1,3/31/2025 17:47,3/31/2025 20:18,300,1480,44100,29,6,67,30,1088,
1236,25030314,5,223,1,1,1,1,3/18/2025 15:04,3/18/2025 17:12,300,1006,3100,1,1,1,0,689,
1324,25030349,5,238,1,1,1,1,3/15/2025 9:39,3/15/2025 11:11,301,909,1850,23,2,46,0,608,
1392,25030387,2,179,1,1,1,1,3/20/2025 23:30,3/21/2025 0:55,303,"1,270",32150,22,5,60,30,1085,
1876,25030914,2,13,1,1,1,1,3/31/2025 20:41,3/31/2025 22:50,303,303,12600,8,2,25,10,0,
859,25020556,5,94,1,1,1,1,3/8/2025 21:48,3/8/2025 23:04,304,1448,27300,37,6,71,30,1064,
589,25020697,3,100,1,1,1,1,3/3/2025 13:37,3/3/2025 15:04,305,579,"6,100",3,2,6,0,267,
520,25020603,6,92,1,1,1,1,2/28/2025 21:17,2/28/2025 22:27,305,305,"4,200",7,1,20,3,0,
783,25030026,3,3,1,1,1,1,3/7/2025 13:47,3/7/2025 16:01,306,712,23000,8,1,40,7,292,
105,25020142,3,11,1,1,1,1,2/14/2025 18:57,2/14/2025 20:24,309,309,"7,700",5,1,10,0,0,
1091,25030282,3,192,1,1,1,1,3/15/2025 8:48,3/15/2025 9:56,310,804,5070,5,2,9,3,484,
49,25020169,3,12,1,1,1,1,2/13/2025 16:10,2/13/2025 18:55,312,692,"4,100",3,1,3,0,368,
1697,25030775,3,320,1,1,1,1,3/27/2025 9:03,3/27/2025 10:16,313,313,910,2,0,3,3,207,
676,25020744,5,122,1,1,1,1,3/5/2025 9:56,3/5/2025 12:20,314,779,5100,11,3,21,3,489,
803,25030026,3,3,1,1,1,1,3/7/2025 21:44,3/7/2025 23:32,315,362,11050,5,1,10,6,0,
74,25020117,2,13,1,1,1,1,2/14/2025 9:23,2/14/2025 10:49,318,318,"18,900",22,4,8,0,0,
1268,25020829,2,179,1,1,1,1,3/19/2025 9:07,3/19/2025 10:44,323,323,18900,12,6,25,20,0,
175,25020142,3,11,1,1,1,1,2/17/2025 19:29,2/17/2025 21:11,323,323,"25,350",3,10,30,0,0,
226,25020325,3,52,1,1,1,1,2/18/2025 19:08,2/18/2025 22:01,324,764,"4,450",2,0,4,0,194,
1790,25030499,2,1,1,1,1,1,3/29/2025 12:33,3/29/2025 13:34,326,326,38300,10,5,30,35,0,
317,25020276,2,1,1,1,1,1,2/20/2025 21:47,2/21/2025 0:22,327,1379,"22,400",2,1,22,0,1206,
707,25020629,2,13,1,1,1,1,3/5/2025 17:44,3/5/2025 20:05,327,327,24400,15,2,15,25,0,
485,25020406,2,13,1,1,1,1,2/27/2025 13:47,2/27/2025 15:50,328,1490,"33,550",28,1,23,35,1075,
1271,25030378,5,95,1,1,1,1,3/19/2025 9:53,3/19/2025 12:25,329,329,14150,3,2,4,9,0,
394,25020387,6,82,1,1,1,1,2/24/2025 14:02,2/24/2025 15:47,329,342,"2,400",3,2,12,2,0,
457,25020387,6,82,1,1,1,1,2/26/2025 19:09,2/26/2025 20:39,331,331,"6,000",14,2,37,6,0,
1396,25030391,2,94,1,1,1,1,3/21/2025 1:59,3/21/2025 4:52,332,332,15000,8,2,12,18,0,
1476,25030388,2,179,1,1,1,1,3/22/2025 4:59,3/22/2025 7:48,333,333,56700,25,6,98,54,0,
628,25020632,2,56,1,1,1,1,3/4/2025 10:39,3/4/2025 13:24,335,1708,"15,520",6,3,20,10,1373,
1086,25030234,2,1,1,1,1,1,3/14/2025 21:46,3/14/2025 23:56,335,1593,37800,20,8,52,35,1178,
302,25020269,3,69,1,1,1,1,2/20/2025 13:55,2/20/2025 15:01,335,597,"27,650",6,1,23,0,263,
1511,25030418,2,35,1,1,1,1,3/22/2025 18:38,3/22/2025 20:45,336,1192,6050,0,0,0,5,858,
760,25020630,5,13,1,1,1,1,3/6/2025 19:46,3/6/2025 22:41,338,338,25750,32,2,64,25,0,
838,25020825,5,1,1,1,1,1,3/8/2025 15:50,3/8/2025 17:12,338,323,7800,12,2,50,18,0,
331,25020109,5,73,1,1,1,1,2/21/2025 13:46,2/21/2025 14:57,339,339,"3,950",7,1,9,0,0,
417,25020505,2,2,1,1,1,1,2/25/2025 13:50,2/25/2025 16:46,340,340,"38,500",15,3,35,30,0,
512,25020389,2,93,1,1,1,1,2/28/2025 17:02,2/28/2025 19:15,341,341,"38,350",47,5,83,60,0,
333,25020109,5,73,1,1,1,1,2/21/2025 13:46,2/21/2025 16:22,341,210,"3,950",7,1,9,0,0,
742,25020800,5,2,1,1,1,1,3/6/2025 13:54,3/6/2025 15:29,342,342,38750,44,7,48,30,0,
1235,25030314,5,223,1,1,1,1,3/18/2025 15:04,3/18/2025 16:46,347,848,3100,1,1,1,0,479,
227,25020325,3,52,1,1,1,1,2/18/2025 19:08,2/18/2025 20:55,348,702,"4,450",2,0,4,0,284,
794,25030026,3,3,1,1,1,1,3/6/2025 16:07,3/6/2025 18:56,349,763,8000,3,0,6,0,396,
522,25020603,6,92,1,1,1,1,2/28/2025 21:17,3/1/2025 0:00,351,757,"4,200",7,1,20,3,406,
840,25020825,5,1,1,1,1,1,3/8/2025 15:50,3/8/2025 17:09,357,1530,7800,12,2,50,18,1171,
1848,25030726,2,83,1,1,1,1,3/30/2025 4:36,3/30/2025 6:43,358,358,8400,4,0,14,16,0,
754,25030030,3,137,1,1,1,1,3/6/2025 19:03,3/6/2025 21:16,358,375,6600,5,2,10,3,0,
930,25030095,5,2,1,1,1,1,3/11/2025 16:38,3/11/2025 18:17,358,731,2800,11,2,9,5,392,
117,25020118,2,13,1,1,1,1,2/15/2025 8:16,2/15/2025 10:46,359,1605,"9,100",15,2,20,0,1250,
1523,25030498,2,1,1,1,1,1,3/23/2025 4:22,3/23/2025 5:22,361,361,21500,6,2,19,15,0,
1683,25030495,2,2,1,1,1,1,3/27/2025 5:51,3/27/2025 7:56,361,1293,28700,22,3,39,20,1043,
1334,25030372,3,242,1,1,1,1,3/20/2025 13:12,3/20/2025 15:48,361,631,16200,3,1,21,9,255,
48,25020169,3,12,1,1,1,1,2/13/2025 16:10,2/13/2025 18:18,363,623,"4,100",3,1,3,0,238,
488,25020406,2,13,1,1,1,1,2/27/2025 17:26,2/27/2025 18:39,365,1239,"23,200",7,5,15,15,915,
31,25020075,2,1,1,1,1,1,2/12/2025 21:07,2/12/2025 22:02,366,1364,"14,000",10,4,18,0,970,
1851,25030726,2,83,1,1,1,1,3/30/2025 4:36,3/30/2025 7:25,366,1734,8400,4,0,14,16,1311,
212,25020183,2,13,1,1,1,1,2/18/2025 13:43,2/18/2025 15:09,371,357,"18,400",7,3,12,0,0,
1793,25030499,2,1,1,1,1,1,3/29/2025 12:33,3/29/2025 14:10,371,371,38300,10,5,30,35,0,
563,25020388,5,95,1,1,1,1,3/2/2025 0:11,3/2/2025 2:28,378,805,"5,900",8,1,30,3,401,
979,25030092,5,13,1,1,1,1,3/12/2025 13:56,3/12/2025 15:03,378,392,13300,6,1,73,15,0,
153,25020294,5,36,1,1,1,1,2/17/2025 9:42,2/17/2025 11:36,379,1606,"1,600",25,3,215,0,491,
984,25030139,3,69,1,1,1,1,3/12/2025 21:44,3/13/2025 0:08,381,648,28500,10,3,37,9,199,
758,25020630,5,13,1,1,1,1,3/6/2025 19:46,3/6/2025 21:03,382,1291,25750,32,2,64,25,916,
1753,25030488,2,179,1,1,1,1,3/28/2025 17:44,3/28/2025 20:39,383,383,40600,17,5,65,35,0,
1566,25030459,2,292,1,1,1,1,3/25/2025 11:57,3/25/2025 14:35,384,1555,18200,5,2,10,12,1161,
238,25020183,2,13,1,1,1,1,2/18/2025 20:27,2/18/2025 23:01,385,1566,"38,300",12,2,23,0,1012,
895,25030029,3,11,1,1,1,1,3/10/2025 13:52,3/10/2025 16:00,385,1127,8000,7,2,20,4,717,
73,25020117,2,13,1,1,1,1,2/14/2025 9:23,2/14/2025 11:17,386,1322,"18,900",22,4,8,0,941,
839,25020825,5,1,1,1,1,1,3/8/2025 15:50,3/8/2025 18:27,388,388,7800,12,2,50,18,0,
1585,25030300,2,295,1,1,1,1,3/25/2025 15:21,3/25/2025 18:00,389,389,5800,3,2,5,3,0,
799,25020631,5,13,1,1,1,1,3/7/2025 21:18,3/7/2025 23:59,389,389,34300,14,2,60,30,0,
1287,25030419,5,229,1,1,1,1,3/19/2025 16:06,3/19/2025 17:39,389,389,10150,5,1,10,5,0,
170,25020275,2,31,1,1,1,1,2/17/2025 14:03,2/17/2025 15:33,393,393,"10,100",16,2,35,0,0,
140,25020285,3,33,1,1,1,1,2/15/2025 19:24,2/15/2025 20:39,393,1016,"5,050",0,0,0,0,664,
813,25030107,5,83,1,1,1,1,3/8/2025 11:40,3/8/2025 13:56,393,393,30250,9,2,13,11,0,
1397,25030391,2,94,1,1,1,1,3/21/2025 1:59,3/21/2025 4:42,394,1455,15000,8,2,12,18,1043,
782,25030026,3,3,1,1,1,1,3/7/2025 13:47,3/7/2025 16:32,396,396,23000,8,1,40,7,0,
902,25020825,5,1,1,1,1,1,3/10/2025 19:56,3/10/2025 22:29,400,1541,33850,12,3,34,25,1166,
518,25020634,2,18,1,1,1,1,2/28/2025 17:42,2/28/2025 20:16,401,626,"2,700",3,1,28,0,275,
1502,25030418,2,35,1,1,1,1,3/22/2025 16:22,3/22/2025 17:26,401,411,7100,7,2,9,5,0,
1745,25030487,2,179,1,1,1,1,3/28/2025 5:53,3/28/2025 7:43,401,1576,30800,17,3,34,20,1144,
1855,25030726,2,83,1,1,1,1,3/31/2025 9:00,3/31/2025 11:51,401,1733,21900,19,2,13,10,1240,
863,25020784,5,139,1,1,1,1,3/6/2025 21:55,3/7/2025 0:33,402,415,7000,6,1,25,5,0,
1480,25030388,2,179,1,1,1,1,3/22/2025 4:59,3/22/2025 6:51,403,1270,56700,25,6,98,54,867,
1193,25030385,3,166,1,1,1,1,3/17/2025 21:41,3/17/2025 22:43,404,1390,9000,6,1,15,0,957,
900,25020825,5,1,1,1,1,1,3/10/2025 19:56,3/10/2025 21:40,405,1302,33850,12,3,34,25,966,
359,25020185,2,13,1,1,1,1,2/22/2025 15:40,2/22/2025 17:50,406,406,"9,800",2,1,5,10,0,
300,25020269,3,69,1,1,1,1,2/20/2025 13:55,2/20/2025 16:04,406,406,"27,650",6,1,23,0,0,
560,25020633,5,2,1,1,1,1,3/1/2025 15:12,3/1/2025 18:03,408,408,"21,150",20,4,32,20,0,
1318,25030576,3,237,1,1,1,1,3/20/2025 7:49,3/20/2025 9:23,409,486,7600,3,1,14,3,60,
1515,25030223,2,2,1,1,1,1,3/23/2025 3:13,3/23/2025 5:48,410,410,28950,10,3,20,30,0,
440,25020404,2,13,1,1,1,1,2/26/2025 12:56,2/26/2025 14:21,411,411,"39,900",34,4,24,30,0,
45,25020142,3,11,1,1,1,1,2/13/2025 13:52,2/13/2025 16:36,412,1293,"31,600",16,0,10,0,834,
249,25020227,5,57,1,1,1,1,2/19/2025 13:28,2/19/2025 15:33,413,540,"3,470",6,1,6,0,108,
567,25020633,2,2,1,1,1,1,3/2/2025 0:45,3/2/2025 2:25,415,1297,"35,550",33,7,45,35,882,
248,25020227,5,57,1,1,1,1,2/19/2025 13:28,2/19/2025 16:05,415,590,"3,470",6,1,6,0,175,
176,25020142,3,11,1,1,1,1,2/17/2025 19:29,2/17/2025 22:08,417,417,"25,350",3,10,30,0,0,
503,25020492,6,82,1,1,1,1,2/28/2025 9:18,2/28/2025 11:11,417,417,"4,800",7,2,20,6,0,
677,25020744,5,122,1,1,1,1,3/5/2025 9:56,3/5/2025 12:34,418,496,5100,11,3,21,3,70,
1818,25030489,2,179,1,1,1,1,3/29/2025 17:45,3/29/2025 19:56,420,420,28000,26,5,60,20,0,
1824,25030489,2,179,1,1,1,1,3/29/2025 17:54,3/29/2025 20:24,420,420,28000,26,5,60,20,0,
843,25030031,3,147,1,1,1,1,3/8/2025 17:08,3/8/2025 18:39,421,971,7630,4,2,18,4,548,
77,25020118,2,13,1,1,1,1,2/14/2025 11:37,2/14/2025 13:56,422,1372,"11,200",3,1,5,0,933,
1602,25030390,2,179,1,1,1,1,3/25/2025 21:49,3/26/2025 0:42,426,426,10500,8,2,9,5,0,
1684,25030495,2,2,1,1,1,1,3/27/2025 5:51,3/27/2025 6:55,426,426,28700,22,3,39,20,0,
1607,25030689,5,302,1,1,1,1,3/25/2025 21:56,3/25/2025 23:57,426,426,5100,5,1,15,3,0,
527,25020634,2,18,1,1,1,1,2/28/2025 23:07,3/1/2025 1:48,427,427,"27,050",25,7,20,30,0,
756,25020630,5,13,1,1,1,1,3/6/2025 19:46,3/6/2025 21:24,427,427,25750,32,2,64,25,0,
809,25030106,5,84,1,1,1,1,3/8/2025 8:50,3/8/2025 11:27,428,1555,12350,5,2,7,5,1138,
362,25020185,2,13,1,1,1,1,2/22/2025 15:40,2/22/2025 17:19,429,1568,"9,800",2,1,5,10,1147,
1853,25030726,2,83,1,1,1,1,3/31/2025 9:00,3/31/2025 11:26,429,1537,21900,19,2,13,10,1012,
1611,25030691,5,303,1,1,1,1,3/25/2025 22:01,3/26/2025 0:05,433,1062,5100,8,1,16,0,434,
1837,25030489,2,179,1,1,1,1,3/29/2025 23:11,3/30/2025 0:25,434,434,28500,29,4,47,26,0,
793,25030026,3,3,1,1,1,1,3/6/2025 16:07,3/6/2025 17:42,435,712,8000,3,0,6,0,249,
1637,25030390,2,179,1,1,1,1,3/26/2025 13:41,3/26/2025 16:28,436,436,46200,15,2,25,40,0,
1610,25030691,5,303,1,1,1,1,3/25/2025 22:01,3/26/2025 0:33,438,942,5100,8,1,16,0,538,
1112,25030346,6,195,1,1,1,1,3/15/2025 13:56,3/15/2025 15:43,442,822,7200,3,1,6,3,378,
896,25030029,3,11,1,1,1,1,3/10/2025 13:52,3/10/2025 15:33,443,455,8000,7,2,20,4,0,
1592,25030634,2,292,1,1,1,1,3/25/2025 20:20,3/25/2025 22:01,448,1556,20200,5,3,9,11,1092,
953,25020831,5,94,1,1,1,1,3/11/2025 21:56,3/12/2025 0:37,448,1455,31000,43,5,51,30,959,
1501,25030418,2,35,1,1,1,1,3/22/2025 16:22,3/22/2025 17:49,452,717,7100,7,2,9,5,288,
1267,25020829,2,179,1,1,1,1,3/19/2025 9:07,3/19/2025 10:22,454,1346,18900,12,6,25,20,892,
933,25030029,3,11,1,1,1,1,3/11/2025 19:10,3/11/2025 21:20,454,1132,8950,3,1,6,3,645,
862,25020784,5,139,1,1,1,1,3/6/2025 21:55,3/6/2025 23:42,454,1369,7000,6,1,25,5,929,
493,25020407,2,1,1,1,1,1,2/27/2025 21:44,2/27/2025 23:46,456,1277,"21,000",6,4,17,24,898,
1053,25030233,5,1,1,1,1,1,3/14/2025 16:02,3/14/2025 17:26,456,456,5500,11,2,2,5,0,
870,25030166,3,157,1,1,1,1,3/10/2025 8:42,3/10/2025 10:54,460,28,1230,0,0,0,4,0,
841,25030031,3,147,1,1,1,1,3/8/2025 17:08,3/8/2025 19:26,461,461,7630,4,2,18,4,0,
501,25020492,6,82,1,1,1,1,2/28/2025 9:18,2/28/2025 12:10,461,461,"4,800",7,2,20,6,0,
3,25020074,2,1,1,1,1,1,2/11/2025 14:19,2/11/2025 16:35,462,1031,"5,000",5,5,5,0,600,
1288,25030419,5,229,1,1,1,1,3/19/2025 16:06,3/19/2025 19:01,462,814,10150,5,1,10,5,302,
80,25020142,3,11,1,1,1,1,2/14/2025 11:48,2/14/2025 13:15,464,464,"22,300",9,2,30,0,0,
532,25020550,2,94,1,1,1,1,3/1/2025 5:53,3/1/2025 7:31,465,465,"33,600",25,7,21,36,0,
533,25020550,2,94,1,1,1,1,3/1/2025 5:53,3/1/2025 8:44,465,465,"33,600",25,7,21,36,0,
1584,25030300,2,295,1,1,1,1,3/25/2025 15:21,3/25/2025 16:53,467,762,5800,3,2,5,3,297,
494,25020407,2,1,1,1,1,1,2/27/2025 21:44,2/28/2025 0:30,468,415,"21,000",6,4,17,24,0,
10,25010689,2,2,1,1,1,1,2/11/2025 17:45,2/11/2025 21:13,469,1600,"5,700",12,3,21,0,1117,
779,25020631,5,13,1,1,1,1,3/7/2025 13:46,3/7/2025 16:31,469,835,21660,17,4,48,10,389,
985,25030139,3,69,1,1,1,1,3/12/2025 21:44,3/13/2025 0:40,470,470,28500,10,3,37,9,0,
361,25020185,2,13,1,1,1,1,2/22/2025 15:40,2/22/2025 16:53,471,471,"9,800",2,1,5,10,0,
415,25020628,2,85,1,1,1,1,2/25/2025 7:16,2/25/2025 9:11,471,471,"4,320",4,1,10,5,0,
1248,25020829,2,179,1,1,1,1,3/18/2025 21:50,3/18/2025 22:55,471,471,37800,16,3,20,30,0,
1567,25030459,2,292,1,1,1,1,3/25/2025 11:57,3/25/2025 13:18,472,472,18200,5,2,10,12,0,
1526,25030498,2,1,1,1,1,1,3/24/2025 14:01,3/24/2025 15:03,473,473,31600,12,2,42,30,0,
505,25020603,6,92,1,1,1,1,2/28/2025 13:31,2/28/2025 15:36,478,822,"4,100",6,1,18,3,305,
982,25030139,3,69,1,1,1,1,3/12/2025 21:44,3/13/2025 0:10,479,479,28500,10,3,37,9,0,
1050,25030219,2,13,1,1,1,1,3/14/2025 15:13,3/14/2025 16:35,481,481,5500,3,1,20,5,0,
1875,25030914,2,13,1,1,1,1,3/31/2025 20:41,3/31/2025 21:52,481,1491,12600,8,2,25,10,1010,
19,25020028,2,5,1,1,1,1,2/12/2025 16:37,2/11/2025 17:32,485,1365,"4,350",5,1,18,0,872,
116,25020118,2,13,1,1,1,1,2/15/2025 8:16,2/15/2025 10:49,485,485,"9,100",15,2,20,0,0,
934,25030029,3,11,1,1,1,1,3/11/2025 19:10,3/11/2025 20:31,485,1041,8950,3,1,6,3,539,
421,25020505,2,2,1,1,1,1,2/25/2025 13:50,2/25/2025 15:51,486,1321,"38,500",15,3,35,30,840,
777,25020631,5,13,1,1,1,1,3/7/2025 13:46,3/7/2025 15:28,487,1276,21660,17,4,48,10,836,
551,25020634,2,18,1,1,1,1,3/1/2025 9:57,3/1/2025 12:35,489,489,"23,100",14,2,30,20,0,
700,25020629,2,13,1,1,1,1,3/5/2025 13:50,3/5/2025 16:17,490,1515,21800,17,5,20,15,991,
1644,25030390,2,179,1,1,1,1,3/26/2025 13:41,3/26/2025 14:44,491,1590,46200,15,2,25,40,1099,
1049,25030233,5,1,1,1,1,1,3/14/2025 13:52,3/14/2025 15:00,492,1582,39400,32,3,100,25,973,
666,25020742,3,117,1,1,1,1,3/5/2025 8:03,3/5/2025 9:23,495,945,6350,4,1,7,0,429,
1588,25030459,2,292,1,1,1,1,3/25/2025 17:35,3/25/2025 19:27,499,1563,22100,5,3,11,11,1070,
208,25020330,3,48,1,1,1,1,2/18/2025 13:28,2/18/2025 16:22,500,1194,"8,000",3,1,3,0,796,
618,25020710,2,1,1,1,1,1,3/3/2025 21:51,3/4/2025 0:22,501,501,"44,800",23,2,90,35,0,
808,25030106,5,84,1,1,1,1,3/8/2025 8:50,3/8/2025 10:28,501,501,12350,5,2,7,5,0,
1677,25030486,2,179,1,1,1,1,3/27/2025 0:13,3/27/2025 1:19,502,502,35300,11,4,26,25,0,
450,25020387,6,82,1,1,1,1,2/26/2025 13:47,2/26/2025 16:38,503,503,"10,800",21,3,50,6,0,
1042,25030219,2,13,1,1,1,1,3/14/2025 13:49,3/14/2025 15:20,504,1588,39900,38,4,51,25,1017,
1083,25030234,2,1,1,1,1,1,3/14/2025 21:46,3/15/2025 0:35,504,504,37800,20,8,52,35,0,
1192,25030385,3,166,1,1,1,1,3/17/2025 21:41,3/18/2025 0:09,505,1263,9000,6,1,15,0,704,
517,25020389,2,93,1,1,1,1,2/28/2025 17:02,2/28/2025 18:17,509,1450,"38,350",47,5,83,60,829,
550,25020634,2,18,1,1,1,1,3/1/2025 9:57,3/1/2025 12:18,509,1446,"23,100",14,2,30,20,912,
1055,25030233,5,1,1,1,1,1,3/14/2025 16:02,3/14/2025 18:45,509,1596,5500,11,2,2,5,1070,
998,25030215,3,178,1,1,1,1,3/13/2025 9:05,3/13/2025 10:30,510,732,12620,3,1,12,3,139,
749,25020800,5,2,1,1,1,1,3/6/2025 13:54,3/6/2025 16:16,512,838,38750,44,7,48,30,338,
1052,25030219,2,13,1,1,1,1,3/14/2025 15:13,3/14/2025 17:23,513,1017,5500,3,1,20,5,504,
916,25030029,3,11,1,1,1,1,3/11/2025 13:40,3/11/2025 14:54,515,515,37000,12,3,35,12,0,
664,25020742,3,117,1,1,1,1,3/5/2025 8:03,3/5/2025 10:45,516,1170,6350,4,1,7,0,619,
1014,25020547,5,179,1,1,1,1,3/13/2025 16:21,3/13/2025 18:52,517,517,11900,11,4,22,11,0,
910,25030029,3,11,1,1,1,1,3/10/2025 21:45,3/10/2025 23:19,519,1143,35000,7,3,30,10,515,
114,25020118,2,13,1,1,1,1,2/15/2025 8:16,2/15/2025 9:52,524,524,"9,100",15,2,20,0,0,
1356,25030386,2,179,1,1,1,1,3/20/2025 16:07,3/20/2025 18:12,524,1337,44100,14,4,21,30,914,
104,25020142,3,11,1,1,1,1,2/14/2025 18:57,2/14/2025 20:58,524,1136,"7,700",5,1,10,0,582,
1428,25030391,2,94,1,1,1,1,3/21/2025 13:21,3/21/2025 15:53,526,526,41700,24,7,36,45,0,
214,25020183,2,13,1,1,1,1,2/18/2025 13:43,2/18/2025 15:28,529,1379,"18,400",7,3,12,0,810,
562,25020388,5,95,1,1,1,1,3/2/2025 0:11,3/2/2025 2:38,529,727,"5,900",8,1,30,3,329,
617,25020710,2,1,1,1,1,1,3/3/2025 21:51,3/3/2025 23:01,534,1226,"44,800",23,2,90,35,734,
1840,25030489,2,179,1,1,1,1,3/29/2025 23:11,3/30/2025 0:45,536,1270,28500,29,4,47,26,745,
1005,25020547,5,179,1,1,1,1,3/13/2025 13:52,3/13/2025 14:53,536,1242,44800,20,6,53,30,0,
320,25020337,5,72,1,1,1,1,2/21/2025 12:17,2/21/2025 14:07,537,537,"11,700",30,2,35,0,0,
396,25020107,2,81,1,1,1,1,2/24/2025 14:58,2/24/2025 17:07,539,539,"5,200",2,1,5,0,0,
424,25020505,2,2,1,1,1,1,2/25/2025 13:50,2/25/2025 16:01,540,1511,"38,500",15,3,35,30,931,
454,25020405,2,13,1,1,1,1,2/26/2025 13:52,2/26/2025 16:29,541,543,"5,900",0,0,0,10,0,
1773,25030488,2,179,1,1,1,1,3/28/2025 21:38,3/28/2025 23:24,544,1571,15900,15,3,20,10,984,
70,25020142,3,11,1,1,1,1,2/13/2025 21:21,2/13/2025 23:21,544,834,"10,000",6,2,11,0,275,
243,25020408,2,56,1,1,1,1,2/19/2025 8:27,2/19/2025 10:16,546,546,"8,400",3,2,10,0,0,
18,25020028,2,5,1,1,1,1,2/12/2025 16:37,2/11/2025 17:32,547,823,"4,350",5,1,18,0,273,
1761,25030488,2,179,1,1,1,1,3/28/2025 17:44,3/28/2025 20:13,548,1595,40600,17,5,65,35,924,
1575,25030297,2,295,1,1,1,1,3/25/2025 13:10,3/25/2025 15:52,551,1076,7600,3,1,3,0,528,
299,25020269,3,69,1,1,1,1,2/20/2025 13:55,2/20/2025 14:57,551,577,"27,650",6,1,23,0,0,
1265,25020829,2,179,1,1,1,1,3/19/2025 9:07,3/19/2025 11:43,552,552,18900,12,6,25,20,0,
407,25020596,2,83,1,1,1,1,2/24/2025 19:34,2/24/2025 20:35,553,553,"10,100",4,2,10,0,0,
1883,25030787,2,1,1,1,1,1,4/1/2025 4:38,4/1/2025 6:59,553,1583,31050,22,3,30,30,1030,
1865,25030871,5,351,1,1,1,1,3/31/2025 10:08,3/31/2025 12:12,553,1128,13100,8,2,24,0,564,
1676,25030486,2,179,1,1,1,1,3/27/2025 0:13,3/27/2025 2:56,554,1279,35300,11,4,26,25,725,
1213,25030385,3,166,1,1,1,1,3/18/2025 8:45,3/18/2025 10:58,556,957,12300,12,1,23,3,387,
451,25020387,6,82,1,1,1,1,2/26/2025 13:47,2/26/2025 14:57,557,900,"10,800",21,3,50,6,331,
1098,25030234,2,1,1,1,1,1,3/15/2025 9:18,3/15/2025 10:31,558,1582,18900,7,3,15,12,1040,
737,25030027,3,135,1,1,1,1,3/6/2025 12:43,3/6/2025 14:54,561,867,7640,5,1,13,0,423,
259,25020273,2,62,1,1,1,1,2/19/2025 13:43,2/19/2025 15:43,566,566,"29,400",38,9,48,0,0,
983,25030139,3,69,1,1,1,1,3/12/2025 21:44,3/12/2025 23:51,567,567,28500,10,3,37,9,0,
770,25020494,5,67,1,1,1,1,3/7/2025 9:38,3/7/2025 12:29,567,1447,15700,12,3,9,11,835,
774,25020494,5,67,1,1,1,1,3/7/2025 9:39,3/7/2025 11:58,567,1447,15700,12,3,9,11,835,
363,25020271,2,13,1,1,1,1,2/22/2025 21:47,2/23/2025 0:22,568,568,"37,600",10,2,21,30,0,
663,25020629,2,13,1,1,1,1,3/4/2025 21:45,3/4/2025 23:47,570,1305,10500,13,2,12,5,751,
1553,25030460,2,287,1,1,1,1,3/25/2025 9:19,3/25/2025 11:27,570,1556,10100,7,3,5,6,986,
1538,25030609,2,94,1,1,1,1,3/24/2025 21:50,3/25/2025 0:16,571,1440,39200,25,5,43,42,868,
301,25020269,3,69,1,1,1,1,2/20/2025 13:55,2/20/2025 15:33,572,572,"27,650",6,1,23,0,0,
1197,25020548,2,179,1,1,1,1,3/17/2025 21:53,3/18/2025 0:14,574,602,15950,10,2,10,15,0,
1427,25030391,2,94,1,1,1,1,3/21/2025 13:21,3/21/2025 14:38,574,1451,41700,24,7,36,45,877,
390,25020108,2,35,1,1,1,1,2/24/2025 13:26,2/24/2025 15:46,576,576,"30,300",5,2,7,10,0,
298,25020269,3,69,1,1,1,1,2/20/2025 13:55,2/20/2025 15:21,578,578,"27,650",6,1,23,0,0,
71,25020117,2,13,1,1,1,1,2/14/2025 9:23,2/14/2025 11:36,580,580,"18,900",22,4,8,0,0,
1642,25030390,2,179,1,1,1,1,3/26/2025 13:41,3/26/2025 15:07,580,580,46200,15,2,25,40,0,
130,25020142,3,11,1,1,1,1,2/15/2025 13:47,2/15/2025 15:11,582,582,"24,700",5,2,19,0,0,
1520,25030498,2,1,1,1,1,1,3/23/2025 4:22,3/23/2025 5:40,584,584,21500,6,2,19,15,0,
322,25020337,5,72,1,1,1,1,2/21/2025 12:17,2/21/2025 14:56,584,584,"11,700",30,2,35,0,0,
